scale,site,calendar_date,pixel,value
1e-4,REH,2023-01-17,41,5907
1e-4,REH,2023-02-02,41,5496
1e-4,REH,2023-02-18,41,5102
1e-4,REH,2023-03-06,41,5550
1e-4,REH,2023-03-22,41,6256
1e-4,REH,2023-04-07,41,5626
1e-4,REH,2023-04-23,41,5466
1e-4,REH,2023-05-09,41,6378
1e-4,REH,2023-05-25,41,5758
1e-4,REH,2023-06-10,41,5521
1e-4,REH,2023-06-26,41,5580
1e-4,REH,2023-07-12,41,5211
1e-4,REH,2023-07-28,41,6097
1e-4,REH,2023-08-13,41,5560
1e-4,REH,2023-08-29,41,6310
1e-4,REH,2023-09-14,41,6698
1e-4,REH,2023-09-30,41,6910
1e-4,REH,2023-10-16,41,7310
1e-4,REH,2023-11-01,41,7293
1e-4,REH,2023-11-17,41,7112
1e-4,REH,2023-12-03,41,-115
1e-4,REH,2023-12-19,41,6327
1e-4,REH,2024-01-01,41,6947
1e-4,REH,2024-01-17,41,462
1e-4,REH,2024-02-02,41,5965
1e-4,REH,2024-02-18,41,6438
1e-4,REH,2024-03-05,41,5245
1e-4,REH,2024-03-21,41,7055
1e-4,REH,2024-04-06,41,6260
1e-4,REH,2024-04-22,41,6569
1e-4,REH,2024-05-08,41,6098
1e-4,REH,2024-05-24,41,6284
1e-4,REH,2024-06-09,41,5809
1e-4,REH,2024-06-25,41,6643
1e-4,REH,2024-07-11,41,6997
1e-4,REH,2024-07-27,41,6750
1e-4,REH,2024-08-12,41,7199
1e-4,REH,2024-08-28,41,7136
1e-4,REH,2024-09-13,41,6294
1e-4,REH,2024-09-29,41,6807
1e-4,REH,2024-10-15,41,714
1e-4,REH,2024-10-31,41,1626
1e-4,REH,2024-11-16,41,2514
1e-4,REH,2024-12-02,41,5964
1e-4,REH,2024-12-18,41,4101
